Code,Destination,Region,Rate
1809452,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809451,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809450,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180944,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809439,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809438,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809437,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809436,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809435,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809434,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809433,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809432,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809431,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809430,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809429,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809428,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809427,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809426,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809425,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809424,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809423,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809422,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809421,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809420,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809419,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809418,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809417,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809416,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809415,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809414,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809413,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809412,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809410,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809409,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809408,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809407,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809406,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809405,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809404,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809403,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809402,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809401,Dominican Republic - Mobile - Others,Americas-Caribbean,0
180939,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809389,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809388,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809387,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809386,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809385,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809384,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809383,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809381,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809379,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809378,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809377,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809376,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809375,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809374,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809373,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809372,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809371,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809370,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809369,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809368,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809366,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809364,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809363,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809362,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809361,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809360,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809359,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809358,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809357,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809356,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809355,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809354,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809353,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809352,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809351,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809350,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809348,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809345,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809344,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809343,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809342,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809341,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809340,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809338,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809335,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809334,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809333,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809332,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809331,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809330,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809328,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809327,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809326,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809325,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809324,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809323,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809322,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809321,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809319,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809318,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809317,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809316,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809315,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809314,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809313,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809312,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809310,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809309,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809308,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809307,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809306,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809305,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809304,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809303,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809302,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809301,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809299,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809298,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809297,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809293,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809292,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809289,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809287,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809286,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809285,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809284,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809283,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809282,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809281,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809280,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809274,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809273,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809272,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809271,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809270,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809269,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809268,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809267,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809266,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092659,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092658,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092657,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092656,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092655,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092654,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092653,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092652,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092651,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809264,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809263,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809262,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809260,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809259,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809258,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809257,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809256,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809255,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809254,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809253,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809252,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809251,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809250,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809249,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092488,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092487,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092486,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092485,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092484,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092482,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092480,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809245,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092438,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924356,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924355,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924353,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924352,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924351,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924350,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092433,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924307,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924306,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924305,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924302,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924301,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924300,Dominican Republic - Santo Domingo,Americas-Caribbean,0
180924093,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092403,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809239,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809238,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809237,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809236,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809235,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809234,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809232,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809231,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809230,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809229,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809228,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809227,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809225,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809224,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809223,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092229,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092228,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092227,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092226,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092225,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092224,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092223,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
18092222,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092221,Dominican Republic - Santo Domingo,Americas-Caribbean,0
18092220,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809221,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809220,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809219,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809218,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809217,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809216,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809215,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809214,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809213,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809212,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809210,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809209,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809208,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809207,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809206,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809205,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809204,Dominican Republic - Mobile - Others,Americas-Caribbean,0
1809203,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809202,Dominican Republic - Santo Domingo,Americas-Caribbean,0
1809201,Dominican Republic - Mobile - Verizon,Americas-Caribbean,0
1809,Dominican Republic,Americas-Caribbean,0
1808,United States - Hawaii,Americas-Northern America,0
1807983,Canada - Northwest Territories,Americas-Northern America,0
1807957,Canada - Northwest Territories,Americas-Northern America,0
1807939,Canada - Northwest Territories,Americas-Northern America,0
1807935,Canada - Northwest Territories,Americas-Northern America,0
1807777,Canada - Northwest Territories,Americas-Northern America,0
1807768,Canada - Northwest Territories,Americas-Northern America,0
1807767,Canada - Northwest Territories,Americas-Northern America,0
1807766,Canada - Northwest Territories,Americas-Northern America,0
1807684,Canada - Northwest Territories,Americas-Northern America,0
1807683,Canada - Northwest Territories,Americas-Northern America,0
1807629,Canada - Northwest Territories,Americas-Northern America,0
1807628,Canada - Northwest Territories,Americas-Northern America,0
1807627,Canada - Northwest Territories,Americas-Northern America,0
1807626,Canada - Northwest Territories,Americas-Northern America,0
1807625,Canada - Northwest Territories,Americas-Northern America,0
1807624,Canada - Northwest Territories,Americas-Northern America,0
1807623,Canada - Northwest Territories,Americas-Northern America,0
1807622,Canada - Northwest Territories,Americas-Northern America,0
1807621,Canada - Northwest Territories,Americas-Northern America,0
1807620,Canada - Northwest Territories,Americas-Northern America,0
1807577,Canada - Northwest Territories,Americas-Northern America,0
1807547,Canada - Northwest Territories,Americas-Northern America,0
1807476,Canada - Northwest Territories,Americas-Northern America,0
1807475,Canada - Northwest Territories,Americas-Northern America,0
1807474,Canada - Northwest Territories,Americas-Northern America,0
1807473,Canada - Northwest Territories,Americas-Northern America,0
1807472,Canada - Northwest Territories,Americas-Northern America,0
1807468,Canada - Northwest Territories,Americas-Northern America,0
1807467,Canada - Northwest Territories,Americas-Northern America,0
1807466,Canada - Northwest Territories,Americas-Northern America,0
1807465,Canada - Northwest Territories,Americas-Northern America,0
1807464,Canada - Northwest Territories,Americas-Northern America,0
1807444,Canada - Northwest Territories,Americas-Northern America,0
1807407,Canada - Northwest Territories,Americas-Northern America,0
1807346,Canada - Northwest Territories,Americas-Northern America,0
1807345,Canada - Northwest Territories,Americas-Northern America,0
1807344,Canada - Northwest Territories,Americas-Northern America,0
1807343,Canada - Northwest Territories,Americas-Northern America,0
1807333,Canada - Northwest Territories,Americas-Northern America,0
1807310,Canada - Northwest Territories,Americas-Northern America,0
1807285,Canada - Northwest Territories,Americas-Northern America,0
1807252,Canada - Northwest Territories,Americas-Northern America,0
1807251,Canada - Northwest Territories,Americas-Northern America,0
1807223,Canada - Northwest Territories,Americas-Northern America,0
1807221,Canada - Northwest Territories,Americas-Northern America,0
1807220,Canada - Northwest Territories,Americas-Northern America,0
1807216,Canada - Northwest Territories,Americas-Northern America,0
1807,Canada - Fixed - Others,Americas-Northern America,0
1806,United States - OnNet,Americas-Northern America,0
1805,United States - OnNet,Americas-Northern America,0
1804,United States - OffNet,Americas-Northern America,0
1803,United States - OffNet,Americas-Northern America,0
1802,United States - OnNet,Americas-Northern America,0
1801,United States - OnNet,Americas-Northern America,0
1800,United States - TollFree,Americas-Northern America,0
1787,Puerto Rico,Americas-Caribbean,0
1786,United States - OnNet,Americas-Northern America,0
1785,United States - OffNet,Americas-Northern America,0
1784593,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784533,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784532,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784531,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784530,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784529,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784528,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784527,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784526,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784498,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784497,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784496,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784495,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784494,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784493,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784492,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784491,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784455,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784454,St Vincent & the Grenadines - Mobile - Others,Americas-Caribbean,0
1784435,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784434,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784433,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784432,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784431,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784430,St Vincent & the Grenadines - Mobile - Digicel,Americas-Caribbean,0
1784,St Vincent & the Grenadines,Americas-Caribbean,0
1781,United States - OnNet,Americas-Northern America,0
1780,Canada - Fixed - Others,Americas-Northern America,0
1779,United States - OnNet,Americas-Northern America,0
1778,Canada - Fixed - Others,Americas-Northern America,0
1777,United States - OffNet,Americas-Northern America,0
1775,United States - OnNet,Americas-Northern America,0
1774,United States - OnNet,Americas-Northern America,0
1773,United States - OnNet,Americas-Northern America,0
1772,United States - OnNet,Americas-Northern America,0
1770,United States - OnNet,Americas-Northern America,0
1769,United States - OffNet,Americas-Northern America,0
1767617,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767616,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767615,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767614,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767613,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767612,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767611,Dominica - Mobile - Digicel,Americas-Caribbean,0
17675034,Dominica - Special Services,Americas-Caribbean,0
17675033,Dominica - Special Services,Americas-Caribbean,0
17675032,Dominica - Special Services,Americas-Caribbean,0
17675031,Dominica - Special Services,Americas-Caribbean,0
17675030,Dominica - Special Services,Americas-Caribbean,0
1767441,Dominica - Special Services,Americas-Caribbean,0
1767421,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767420,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767317,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767316,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767315,Dominica - Mobile - Digicel,Americas-Caribbean,0
1767295,Dominica - Mobile - Others,Americas-Caribbean,0
1767285,Dominica - Mobile - Others,Americas-Caribbean,0
1767277,Dominica - Mobile - Others,Americas-Caribbean,0
1767276,Dominica - Mobile - Others,Americas-Caribbean,0
1767275,Dominica - Mobile - Others,Americas-Caribbean,0
1767265,Dominica - Mobile - Others,Americas-Caribbean,0
1767245,Dominica - Mobile - Others,Americas-Caribbean,0
1767235,Dominica - Mobile - Others,Americas-Caribbean,0
1767225,Dominica - Mobile - Others,Americas-Caribbean,0
1767,Dominica,Americas-Caribbean,0
1765,United States - OffNet,Americas-Northern America,0
1764,United States - OffNet,Americas-Northern America,0
1763,United States - OffNet,Americas-Northern America,0
1762,United States - OffNet,Americas-Northern America,0
1760,United States - OnNet,Americas-Northern America,0
1758785,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758784,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758728,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758727,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758726,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758725,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758724,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758723,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758722,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758721,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758720,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758719,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758718,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758717,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758716,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758715,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758714,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758713,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758712,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758638,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758584,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758520,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758519,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758518,Saint Lucia - Mobile - Digicel,Americas-Caribbean,0
1758489,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758488,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758487,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758486,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758485,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758484,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758483,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758482,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758481,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758461,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758460,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758384,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758287,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758286,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758285,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758284,Saint Lucia - Mobile - Others,Americas-Caribbean,0
1758,Saint Lucia,Americas-Caribbean,0
1757,United States - OffNet,Americas-Northern America,0
1754,United States - OnNet,Americas-Northern America,0
1752,United States - OffNet,Americas-Northern America,0
1750,United States - OffNet,Americas-Northern America,0
1747,United States - OffNet,Americas-Northern America,0
1740,United States - OffNet,Americas-Northern America,0
1737,United States - OffNet,Americas-Northern America,0
1734,United States - OffNet,Americas-Northern America,0
1732,United States - OnNet,Americas-Northern America,0
1731,United States - OffNet,Americas-Northern America,0
1727,United States - OffNet,Americas-Northern America,0
1724,United States - OnNet,Americas-Northern America,0
1721,Netherlands Antillas - Sint maarten,Americas-Caribbean,0
1720,United States - OnNet,Americas-Northern America,0
1719,United States - OnNet,Americas-Northern America,0
1717,United States - OffNet,Americas-Northern America,0
1716,United States - OffNet,Americas-Northern America,0
1715,United States - OffNet,Americas-Northern America,0
1714,United States - OnNet,Americas-Northern America,0
1713,United States - OnNet,Americas-Northern America,0
1712,United States - OffNet,Americas-Northern America,0
1710,United States - OffNet,Americas-Northern America,0
1709,Canada - Fixed - Others,Americas-Northern America,0
1708,United States - OnNet,Americas-Northern America,0
1707,United States - OnNet,Americas-Northern America,0
1706,United States - OnNet,Americas-Northern America,0
1705997,Canada - Northwest Territories,Americas-Northern America,0
1705948,Canada - Northwest Territories,Americas-Northern America,0
1705944,Canada - Northwest Territories,Americas-Northern America,0
1705932,Canada - Northwest Territories,Americas-Northern America,0
1705899,Canada - Northwest Territories,Americas-Northern America,0
1705892,Canada - Northwest Territories,Americas-Northern America,0
1705859,Canada - Northwest Territories,Americas-Northern America,0
1705686,Canada - Northwest Territories,Americas-Northern America,0
1705679,Canada - Northwest Territories,Americas-Northern America,0
1705678,Canada - Northwest Territories,Americas-Northern America,0
1705676,Canada - Northwest Territories,Americas-Northern America,0
1705672,Canada - Northwest Territories,Americas-Northern America,0
1705668,Canada - Northwest Territories,Americas-Northern America,0
1705658,Canada - Northwest Territories,Americas-Northern America,0
1705650,Canada - Northwest Territories,Americas-Northern America,0
1705648,Canada - Northwest Territories,Americas-Northern America,0
1705647,Canada - Northwest Territories,Americas-Northern America,0
1705643,Canada - Northwest Territories,Americas-Northern America,0
1705642,Canada - Northwest Territories,Americas-Northern America,0
1705638,Canada - Northwest Territories,Americas-Northern America,0
1705634,Canada - Northwest Territories,Americas-Northern America,0
1705630,Canada - Northwest Territories,Americas-Northern America,0
1705629,Canada - Northwest Territories,Americas-Northern America,0
